Exchange Date,Portfolio
2005-10-03,1035327.8074548058
2005-10-04,1034710.825320045
2005-10-05,1031400.8748562351
2005-10-06,1029558.7301540318
2005-10-07,1030527.3138590782
2005-10-10,1029420.1349904642
2005-10-11,1028875.3817456098
2005-10-12,1024650.7812882554
2005-10-13,1021848.394142332
2005-10-14,1022898.3505596687
2005-10-17,1023269.6398324096
2005-10-18,1021380.8370371977
2005-10-19,1022738.3288265195
2005-10-20,1020552.9073746051
2005-10-21,1024309.5690362917
2005-10-24,1024094.5092894654
2005-10-25,1023099.5107775261
2005-10-26,1019465.2841016344
2005-10-27,1020020.6783724289
2005-10-28,1020454.6324208138
2005-10-31,1022446.2987287554
2005-11-01,1022271.5090218179
2005-11-02,1022849.2893571362
2005-11-03,1022577.5013515112
2005-11-04,1020528.864618053
2005-11-07,1021708.6834194124
2005-11-08,1025915.4341184044
2005-11-09,1022777.307970074
2005-11-10,1027559.0898593796
2005-11-11,1029176.5139612217
2005-11-14,1026510.9765764053
2005-11-15,1027700.5571722866
2005-11-16,1032112.914066338
2005-11-17,1036582.2853194322
2005-11-18,1036174.1800306467
2005-11-21,1040165.0756463596
2005-11-22,1042107.2905481356
2005-11-23,1041939.9525386477
2005-11-25,1044383.9954062981
2005-11-28,1045159.710303168
2005-11-29,1041199.2380687075
2005-11-30,1038585.4627597524
2005-12-01,1039619.9548066446
2005-12-02,1041655.8311385142
2005-12-05,1040147.8887715485
2005-12-06,1044270.375915486
2005-12-07,1042498.4708711695
2005-12-08,1044580.3435451906
2005-12-09,1042487.5452081169
2005-12-12,1044105.0172919334
2005-12-13,1044972.2300847088
2005-12-14,1050221.173355355
2005-12-15,1047960.2724493498
2005-12-16,1048754.85821992
2005-12-19,1049069.387733688
2005-12-20,1047143.4485523645
2005-12-21,1047348.6326822718
2005-12-22,1051091.1257708226
2005-12-23,1053701.891738322
2005-12-27,1054466.39657483
2005-12-28,1054592.081457912
2005-12-29,1054560.780217029
2005-12-30,1052582.519494504
2006-01-03,1058018.7858789528
2006-01-04,1062086.0264621936
2006-01-05,1062377.713941347
2006-01-06,1063129.629476196
2006-01-09,1064828.560832469
2006-01-10,1062215.56748107
2006-01-11,1061763.2483107944
