Exchange Date,Portfolio
2006-02-09,1133046.5846026528
2006-02-10,1128994.942120945
2006-02-13,1123596.515791563
2006-02-14,1128471.040304055
2006-02-15,1128772.2063344114
2006-02-16,1131938.243926126
2006-02-17,1133912.0413967536
2006-02-21,1135942.1031176252
2006-02-22,1139826.0597193954
2006-02-23,1141602.140474437
2006-02-24,1143808.9210856154
2006-02-27,1144316.6449491095
2006-02-28,1146260.1639558184
2006-03-01,1142771.5977488183
2006-03-02,1142523.6388149562
2006-03-03,1136095.0872857098
2006-03-06,1129635.3768576775
2006-03-07,1125029.0627490738
2006-03-08,1122680.0841754437
2006-03-09,1124832.5660069436
2006-03-10,1123623.8746465377
2006-03-13,1127857.1230473304
2006-03-14,1136393.2473595869
2006-03-15,1137145.9195288166
2006-03-16,1141364.3183586106
2006-03-17,1140696.6127783856
2006-03-20,1142689.921544273
2006-03-21,1135423.574767811
2006-03-22,1138711.4271339914
2006-03-23,1135383.514604926
2006-03-24,1140567.350670993
2006-03-27,1140352.3604341997
2006-03-28,1134897.8188983907
2006-03-29,1134297.1296053294
2006-03-30,1138042.493809534
2006-03-31,1136544.0860793707
2006-04-03,1141485.1969635084
2006-04-04,1143336.9326864958
2006-04-05,1148027.4004699888
2006-04-06,1148483.7057856466
2006-04-07,1139881.148129469
2006-04-10,1140360.3588203064
2006-04-11,1139179.564893747
2006-04-12,1134336.6098828996
2006-04-13,1130863.2503840523
2006-04-17,1136085.8102438042
2006-04-18,1146102.4391394674
2006-04-19,1148593.7859499508
2006-04-20,1145003.5145542673
2006-04-21,1152262.232070866
2006-04-24,1151394.4583343687
2006-04-25,1147172.2391345124
2006-04-26,1149637.529208501
2006-04-27,1151599.54355526
2006-04-28,1154440.4105140977
2006-05-01,1152089.9090904864
2006-05-02,1159408.738689957
2006-05-03,1156780.1007209173
2006-05-04,1158286.2325623261
2006-05-05,1166433.068037943
2006-05-08,1170342.333111191
2006-05-09,1173046.6362103052
2006-05-10,1173994.7883131402
2006-05-11,1168368.8313846474
2006-05-12,1157721.4937289024
2006-05-15,1151124.0910955847
2006-05-16,1152796.6558959272
2006-05-17,1144603.264629537
2006-05-18,1145854.1565004901
2006-05-19,1142329.489966824
2006-05-22,1135821.5893029284
2006-05-23,1132150.3694234148
2006-05-24,1133168.3463970458
2006-05-25,1133320.3756045038
2006-05-26,1139943.3434529742
2006-05-30,1136115.3030260792
2006-05-31,1129913.78322488
2006-06-01,1132068.4900553806
2006-06-02,1144857.2602432368
2006-06-05,1139857.4808213655
2006-06-06,1134477.3565610263
2006-06-07,1128362.203656355
2006-06-08,1123399.056193932
2006-06-09,1127420.9395031244
2006-06-12,1123562.6927306007
2006-06-13,1109619.4537638116
2006-06-14,1107090.3227360274
2006-06-15,1113160.617816216
2006-06-16,1115524.1588831374
2006-06-19,1108341.6645019993
2006-06-20,1108017.6226455593
