Exchange Date,Portfolio
2005-10-26,1126679.3332352482
2005-10-27,1126432.3120629238
2005-10-28,1127154.4028406912
2005-10-31,1128281.5200978827
2005-11-01,1126764.2934943507
2005-11-02,1133418.8460241826
2005-11-03,1135279.7160197685
2005-11-04,1128335.6139536998
2005-11-07,1131794.5463045142
2005-11-08,1135922.2234526754
2005-11-09,1139329.954456472
2005-11-10,1139442.3609836104
2005-11-11,1145170.568970845
2005-11-14,1141406.0099537172
2005-11-15,1138928.1812780662
2005-11-16,1152483.192066217
2005-11-17,1168642.2168763424
2005-11-18,1171128.2649962055
2005-11-21,1180582.8048254668
2005-11-22,1183194.6216274998
2005-11-23,1187251.0839913355
2005-11-25,1189702.5423389496
2005-11-28,1192552.283116262
2005-11-29,1191883.0550035206
2005-11-30,1182390.4090290603
2005-12-01,1199762.7348642293
2005-12-02,1207898.3287234064
2005-12-05,1213423.1010033144
2005-12-06,1218225.340289894
2005-12-07,1218026.0043629585
2005-12-08,1218920.1138227
2005-12-09,1226336.0893052402
2005-12-12,1235182.5907838112
2005-12-13,1227610.853851127
2005-12-14,1219362.4372756286
2005-12-15,1211850.9254980986
2005-12-16,1211821.6328534228
2005-12-19,1210433.2104636107
2005-12-20,1200515.8161316332
2005-12-21,1208784.974748896
2005-12-22,1218004.764349085
2005-12-23,1217960.3623905042
2005-12-27,1218217.9009853364
2005-12-28,1228214.6721213255
2005-12-29,1231353.885048884
2005-12-30,1228472.773541006
2006-01-03,1257467.1063833837
2006-01-04,1270768.008898962
2006-01-05,1263148.0083443834
2006-01-06,1283378.9577171106
2006-01-09,1295250.2393675512
2006-01-10,1284668.3696897775
2006-01-11,1295672.0091830604
2006-01-12,1294913.1318491655
2006-01-13,1303780.4024912622
2006-01-17,1291796.9654593817
2006-01-18,1270464.81757812
2006-01-19,1296016.2312264554
2006-01-20,1288594.0650604554
2006-01-23,1295705.2856222072
2006-01-24,1300542.8020864923
2006-01-25,1306312.1542170653
2006-01-26,1311669.4171759035
2006-01-27,1316411.7149804484
2006-01-30,1327325.7899947334
2006-01-31,1330939.2961707825
2006-02-01,1330828.5550267617
2006-02-02,1325372.0033270828
2006-02-03,1314022.2448261348
2006-02-06,1320158.49155946
2006-02-07,1293513.9232022513
2006-02-08,1290136.0005750959
2006-02-09,1307626.4505577795
2006-02-10,1292348.4243450705
2006-02-13,1274109.8480318738
2006-02-14,1288442.5368155898
2006-02-15,1282862.6927662056
2006-02-16,1296680.6122731573
2006-02-17,1298222.0336383963
2006-02-21,1301742.3426012998
2006-02-22,1305584.237764159
2006-02-23,1307813.8637403257
2006-02-24,1319100.8086875349
2006-02-27,1317313.2859566477
2006-02-28,1321531.2148796166
2006-03-01,1325888.630358818
2006-03-02,1332583.90560203
2006-03-03,1325430.779924763
2006-03-06,1311718.2501638646
2006-03-07,1297383.972070651
2006-03-08,1283906.0814710339
2006-03-09,1289806.3734775374
2006-03-10,1287366.019039603
2006-03-13,1299692.0252338033
2006-03-14,1312904.683573619
2006-03-15,1320453.1089967077
2006-03-16,1323370.7050927614
2006-03-17,1324322.5524162697
2006-03-20,1326784.371659799
2006-03-21,1316815.5901532394
2006-03-22,1318342.6989336142
2006-03-23,1312821.4658885605
2006-03-24,1325199.705004203
2006-03-27,1331301.6869770442
2006-03-28,1323460.0531446538
2006-03-29,1335061.9181950472
2006-03-30,1358688.0597554026
2006-03-31,1352969.0213187793
2006-04-03,1366074.162845633
2006-04-04,1369443.5351766124
2006-04-05,1376463.3917937186
2006-04-06,1387012.5830219523
2006-04-07,1373389.097686017
2006-04-10,1380609.936721377
2006-04-11,1372014.0511776775
2006-04-12,1371796.974327607
2006-04-13,1372541.0606247187
2006-04-17,1392107.5327775618
2006-04-18,1410263.7026845396
2006-04-19,1434456.8171568527
2006-04-20,1408028.2702490264
2006-04-21,1436085.3131618784
2006-04-24,1418216.4209339018
2006-04-25,1429369.9558623964
2006-04-26,1442614.8823232448
2006-04-27,1436383.3995591886
2006-04-28,1458076.1462816182
2006-05-01,1462555.473363183
2006-05-02,1484595.115762203
2006-05-03,1481658.085717273
2006-05-04,1492113.952605669
2006-05-05,1506233.0228098193
2006-05-08,1509290.6675007553
2006-05-09,1531704.1679654303
2006-05-10,1537051.8547883048
2006-05-11,1535338.917484013
2006-05-12,1520716.9090568481
2006-05-15,1473125.9678482101
2006-05-16,1481442.578436792
2006-05-17,1463311.0312775522
2006-05-18,1465036.0614240947
2006-05-19,1426116.8049346025
2006-05-22,1405445.6298597283
2006-05-23,1413876.8027556275
2006-05-24,1387152.849651148
2006-05-25,1404034.5212226314
2006-05-26,1419319.11313476
2006-05-30,1411170.9638099032
2006-05-31,1395693.8167963424
2006-06-01,1390607.0066426322
2006-06-02,1407253.6015071971
2006-06-05,1396268.6459263028
2006-06-06,1372223.2711934722
2006-06-07,1360273.945990032
2006-06-08,1330366.577115443
2006-06-09,1330421.6177054548
2006-06-12,1317007.1356255915
2006-06-13,1257647.4160501985
2006-06-14,1261817.9362866809
2006-06-15,1295614.3600099967
2006-06-16,1306768.749611065
2006-06-19,1286296.01202009
2006-06-20,1294191.4743001002
2006-06-21,1313295.8586741397
2006-06-22,1312318.6140997042
2006-06-23,1313095.0544252575
2006-06-26,1316298.3436172171
2006-06-27,1307938.5583100752
2006-06-28,1305167.9051626185
2006-06-29,1342561.722198505
2006-06-30,1377364.73371149
2006-07-03,1396568.6297350815
2006-07-05,1384951.9506190135
2006-07-06,1395996.9228368104
2006-07-07,1393298.8525140944
2006-07-10,1389896.54392203
2006-07-11,1404597.5696394593
2006-07-12,1405434.941944343
2006-07-13,1398804.9653702094
2006-07-14,1390397.2263348969
2006-07-17,1365559.5368567228
2006-07-18,1351909.5696615314
2006-07-19,1379010.20387915
2006-07-20,1371206.5832936
2006-07-21,1359906.9045671173
2006-07-24,1361670.446448991
2006-07-25,1373612.29749984
2006-07-26,1374709.4220824959
2006-07-27,1394362.6257091993
2006-07-28,1404488.6619496336
2006-07-31,1405697.9631552263
2006-08-01,1409037.6423465307
2006-08-02,1419105.7139688525
2006-08-03,1413519.0692038839
2006-08-04,1420968.2572112335
2006-08-07,1415444.3874238157
2006-08-08,1412338.3122641766
2006-08-09,1419192.6911907692
2006-08-10,1404949.218548392
2006-08-11,1398092.393068668
2006-08-14,1395023.3170201168
2006-08-15,1400499.5216332506
2006-08-16,1415012.4984146792
2006-08-17,1406876.2673201365
2006-08-18,1406299.108599179
2006-08-21,1416335.0784777252
2006-08-22,1413681.0210094666
2006-08-23,1404392.920475952
2006-08-24,1399684.7967631037
2006-08-25,1397901.5821690238
2006-08-28,1393573.6736733993
2006-08-29,1399366.9390070946
2006-08-30,1407087.9824872643
2006-08-31,1414655.4591401042
2006-09-01,1419841.5847375463
2006-09-05,1439314.9603905673
2006-09-06,1421601.334036002
2006-09-07,1397607.838313846
2006-09-08,1391123.099152683
2006-09-11,1361662.5986086708
2006-09-12,1365984.4263476909
2006-09-13,1372707.2263425123
2006-09-14,1363178.817157472
2006-09-15,1363845.033302148
2006-09-18,1375908.1434460967
2006-09-19,1361173.8707893058
2006-09-20,1362129.0611285479
2006-09-21,1368117.9520894778
2006-09-22,1367206.131957574
2006-09-25,1366431.6116742177
2006-09-26,1374141.639469012
2006-09-27,1393581.5461617573
2006-09-28,1395112.288780867
2006-09-29,1393531.1285627368
2006-10-02,1393304.1232679733
2006-10-03,1371079.8022753329
2006-10-04,1368647.7097899686
2006-10-05,1384377.4726574388
2006-10-06,1379406.9358878022
2006-10-09,1382970.8833468053
2006-10-10,1384064.347295496
2006-10-11,1382439.722848149
2006-10-12,1395340.056969557
2006-10-13,1408226.4161342522
2006-10-16,1420131.8405905408
