Exchange Date,Portfolio
2005-06-06,1028675.6080493871
2005-06-07,1029767.172448951
2005-06-08,1028705.7561138615
2005-06-09,1025451.8892868101
2005-06-10,1026406.7381142981
2005-06-13,1025988.9213531909
2005-06-14,1024440.0117775896
2005-06-15,1027311.0715667366
2005-06-16,1036511.1771607164
2005-06-17,1042521.3634627624
2005-06-20,1040905.2285529249
2005-06-21,1043706.4565056453
2005-06-22,1046781.0698777575
2005-06-23,1046073.6895106242
2005-06-24,1044246.0624363435
2005-06-27,1045441.2332011324
2005-06-28,1041471.6241276634
2005-06-29,1042319.2348767034
2005-06-30,1041349.4251861176
2005-07-01,1031969.3074322904
2005-07-05,1026154.5724018884
2005-07-06,1026713.7141489713
2005-07-07,1026962.9792163086
2005-07-08,1026318.2432757785
2005-07-11,1032441.2701242117
2005-07-12,1034938.3709955695
2005-07-13,1030999.8034269765
2005-07-14,1028875.9358502673
2005-07-15,1028857.3773514722
2005-07-18,1027615.3116313601
2005-07-19,1027702.5632609322
2005-07-20,1032462.2342390569
2005-07-21,1034429.0332915506
2005-07-22,1036511.8040560633
2005-07-25,1033422.7549682448
2005-07-26,1030912.2950623872
2005-07-27,1034088.6934398119
2005-07-28,1041425.1634815392
2005-07-29,1040776.8137556117
2005-08-01,1044034.521604961
2005-08-02,1046312.8341479761
2005-08-03,1052931.5962420215
2005-08-04,1051437.2179781408
2005-08-05,1045785.1057945259
2005-08-08,1044836.3522136791
2005-08-09,1047732.9311928139
2005-08-10,1053948.859821698
2005-08-11,1064733.986650023
2005-08-12,1067158.1989997567
2005-08-15,1064194.9156997646
2005-08-16,1066978.1784755385
2005-08-17,1059746.6053682482
2005-08-18,1057855.7577960081
2005-08-19,1055745.405040719
2005-08-22,1061046.717998314
2005-08-23,1060170.3172562362
2005-08-24,1057136.8064455339
2005-08-25,1060155.6913846917
2005-08-26,1057777.255199234
2005-08-29,1056657.6318309316
2005-08-30,1054068.9854125788
2005-08-31,1063513.2271585893
2005-09-01,1074942.337174388
2005-09-02,1076663.5517970442
2005-09-06,1078888.1640363878
2005-09-07,1077837.461161124
2005-09-08,1079000.2998595377
2005-09-09,1085137.3198540974
2005-09-12,1083482.1051752353
2005-09-13,1079390.8252981338
2005-09-14,1082815.701736414
2005-09-15,1086196.8539953176
2005-09-16,1089124.591354643
2005-09-19,1092991.3133699424
2005-09-20,1095322.7259879739
2005-09-21,1104944.9251971224
2005-09-22,1098206.6440149073
2005-09-23,1094511.573934591
2005-09-26,1098718.8411230766
2005-09-27,1094236.393446416
2005-09-28,1104055.8910957868
2005-09-29,1108953.4264285867
2005-09-30,1105345.1931653311
2005-10-03,1100369.417968876
2005-10-04,1099870.6225569847
2005-10-05,1093832.8216190545
2005-10-06,1094650.2751169808
2005-10-07,1098841.1945041502
2005-10-10,1098095.6851459977
2005-10-11,1098720.3388518607
2005-10-12,1089556.5643054144
2005-10-13,1085410.0642715273
2005-10-14,1085032.1049287156
2005-10-17,1089761.9992462276
2005-10-18,1084431.7936965986
2005-10-19,1079012.4264901045
2005-10-20,1073665.3921871711
2005-10-21,1081193.8709984545
2005-10-24,1081440.727064555
2005-10-25,1086927.6352592325
2005-10-26,1083602.8071023843
2005-10-27,1085406.5475973364
2005-10-28,1085668.111996419
2005-10-31,1084806.22798269
2005-11-01,1081639.4090591462
2005-11-02,1084872.7146928422
2005-11-03,1083909.6224230647
2005-11-04,1078637.7060898435
2005-11-07,1082125.175696796
2005-11-08,1087303.6915331457
2005-11-09,1088230.5312132388
2005-11-10,1090927.4117650897
2005-11-11,1094574.9705586415
2005-11-14,1090637.9430376147
2005-11-15,1091177.6959648877
2005-11-16,1103796.48783147
2005-11-17,1115391.9707018598
2005-11-18,1115104.0141022727
2005-11-21,1122925.592876465
2005-11-22,1125671.4703422561
2005-11-23,1125871.767807357
2005-11-25,1129502.0600011754
2005-11-28,1133055.1406988325
2005-11-29,1130351.7214545957
2005-11-30,1122957.4139124334
2005-12-01,1134029.8579797272
2005-12-02,1138909.5304249418
2005-12-05,1141606.4327910843
2005-12-06,1147314.0066636729
2005-12-07,1147503.3694316633
2005-12-08,1151384.023157888
2005-12-09,1153887.4958706312
2005-12-12,1159154.9431456437
2005-12-13,1153007.924131913
2005-12-14,1148569.5367677968
2005-12-15,1143658.1422298474
2005-12-16,1144463.2247533929
